sl_style,sl_localisation,sl_nb_chambre,sl_taille,sl_prix,sl_paragraphe,sl_salle_d_eau,sl_salle_de_bain,sl_toilette,sl_annee,sl_etage,sl_hauteur,sl_ascenseur,sl_vue,sl_cave,sl_parking,sl_chemine,sl_exposition,sl_balcon,sl_terrasse,sl_gardien,sl_travaux,sl_neuf,sl_parquet,sl_cuisine,sl_vis_a_vis,sl_jardin,sl_piscine,sl_nb_piece
Appartement,Quartier Chaillot,4 chambres,177m²,1 930 000 €,"Dans un bel immeuble de standing datant de 1890 sécurisé par gardienne et digicode; Sublime 6 pièces traversant avec entrée indépendante de 177m² (174.36m² Carrez) au rez-de-chaussée et 1er étage (DUPLEX) en excellent état comprenant au rez-de-chaussée: Une entrée, un séjour, une salle à manger, une cuisine US aménagée et une chambre avec une salle d'eau et WCA l'étage: 3 chambres avec salle d'eau et WC dont une suite parentale avec salle de bains + WC, nombreux placards de rangements et une cave en sous-sol. Parquet en pointe de Hongrie, belle hauteur sous plafond, Moulures et cheminées. BELLE COPROPRIÉTÉ ET APPARTEMENT AVEC DU CACHET. A SAISIR RAPIDEMENT !",3 Salles d'eau,1 Salle de bain,4 Toilettes,Non reference,Non reference,Bâtiment de 6 étages,Non reference,Non reference,Cave,Non reference,Non reference,Non reference,Non reference,Non reference,Gardien,Non reference,Non reference,Parquet,Cuisine équipée,Non reference,Non reference,Non reference,6 pièces
Appartement,Quartier Chaillot,1 chambre,60m²,1 575 000 €,"75116 - Paris 16ème - TRIANGLE D'OR - 3 PIÈCES REFAIT ET CLIMATISÉ - IMMEUBLE HAUSSMANNIEN - 60 M². Efficity l'agence immobilière qui estime votre bien en ligne, vous propose dans un immeuble de standing des années 30 avec Gardien, cet appartement de 60 m² climatisé, entièrement refait en Onyx et de matériaux Nobles. Situé au 2ème étage avec ascenseur. Il se compose d'une entrée, d'une cuisine ouverte sur vaste séjour de 30m² en Onyx, de 2 Chambres, d'une salle de bain avec WC. Vous bénéficierez d'une cave.",1 Salle d'eau,1 Salle de bain,1 Toilette,Année de construction 1937,Au 2ème étage,Non reference,Ascenseur,Non reference,Cave,Non reference,Non reference,Orientation Nord,Non reference,Non reference,Gardien,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,3 pièces
Appartement,Quartier Porte Dauphine,"6,6m²",9 091 € / m²,60 000 €,"Métro rue de la pompe, chambre de service, au rez-de-chaussée sur cour, proche toutes commodités, proche bois de Boulogne. Chambre équipée d'un point d'eau, chauffage collectif, fibre optique. WC et salle d'eau sur la palier. Calme. Copropriété bien entretenu avec gardien. Charges 250€ par an dont 111 de charges locative. Parfait pour un petit pied à terre sur Paris, ou pour du stockage. La chambre du voisin devrait être a vendre des les années qui arrivent.",1 Salle d'eau,Non reference,1 Toilette,Année de construction 1930,Non reference,Bâtiment de 9 étages,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Gardien,Non reference,Refait à neuf,Non reference,Cuisine aucune,Non reference,Non reference,Non reference,1 pièce
Appartement,Quartier Chaillot,15m²,19 933 € / m²,299 000 €,"Iéna. Studio de 15 m² en étage avec ascenseur dans un immeuble de très bon standing. Entrée, pièce à vivre, cuisine ouverte aménagée et équipée, salle d'eau avec WC. Parking de 12 m² possible à l'achat dans l'immeuble pour 60.000 Euros. Excellentes prestations. Appartement lumineux et sécurisé. Très belle adresse ! Soumis au statut de la copropriété. Charges annuelles: 1.020 Euros. Prix de vente: 286.000 Euros FAI comprenant 4,90 % TTC d'honoraires à la charge de l'acquéreur. Crée en 1993, le groupe BUILDING PARTNERS est composé de 4 agences agences situées à Levallois-Perret, Neuilly-sur-Seine et Paris 17ème et Paris 16ème. Avec le plus grand choix d'appartements à la vente sur les communes sur lesquels il s'installe, BUILDING PARTNERS s'impose en leader incontournable sur ces marchés. Pour cela, notre groupe a développé une importante gamme de services qui nous permettent d'offrir à nos clients une prestation sur mesure qui répondra à toutes leurs attentes: photographe professionnel, visite virtuelle, réalisation de plans, communication ciblée ou encore off-market. L'agence du 16ème arrondissement, située 184 avenue Victor Hugo, offre un espace de travail de 250 m² à quelques mètres de la Mairie du 16ème. En quelques chiffres, BUILDING PARTNERS c'est 100 nouveaux biens à vendre chaque mois et 400 ventes par an.",1 Salle d'eau,Non reference,1 Toilette,Année de construction 1960,Au 1er étage,Bâtiment de 5 étages,Ascenseur,Non reference,Non reference,1 Parking,Non reference,Non reference,Non reference,Non reference,Gardien,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,1 pièce
Appartement,Quartier Porte Dauphine,2 chambres,"101,7m²",1 310 000 €,"Dans le quartier Montévidéo / Flandrin, au quatrième étage avec ascenseur d'un bel immeuble 1950, appartement de 101,70m² loi Carrez au très bon plan avec deux chambres. Il se compose d'une galerie d'entrée, d'un double séjour exposé sud avec balcon-terrasse, d'une cuisine indépendante et d'une salle de bains. Côté nuit, une grande chambre avec rangements et une seconde chambre. Possibilité troisième chambre. Beaux volumes, dégagement, pour cet appartement baigné de lumière et sans vis-à-vis à proximité des transports, des commerces et des écoles. Une cave et un box complètent ce bien. Cet appartement a déjà fait l'objet d'une offre acceptée. Recevez nos biens en avant-première en vous inscrivant à l'alerte mail sur notre site.",1 Salle d'eau,1 Salle de bain,1 Toilette,Année de construction 1954,Au 4ème étage,Bâtiment de 10 étages,Ascenseur,Non reference,Cave,Non reference,Non reference,Orientation Sud,1 Balcon,1 Terrasse,Gardien,Non reference,Non reference,Non reference,Cuisine séparée équipée,Non reference,Non reference,Non reference,4 pièces
Appartement,Quartier Muette Sud,2 chambres,62m²,830 000 €,"PASSY, Rue d'Ankara près de la Maison de la Radio: au 1er étage avec ascenseur d'un immeuble de 1960 bien entretenu, un seul lot divisé en deux appartements, un studio de 25 m² et un 2 pièces de 37 m². Une entrée commune dessert d'un côté le studio comprenant une entrée, une salle d'eau avec WC, un séjour, une cuisine ouverte équipée meublé et une chambre. De l'autre côté, un 2 pièces comprenant une entrée, un séjour, un coin cuisine ouvert, une salle de bains et des WC séparés. Possibilité de réunir les deux appartements pour créer un 3 pièces. Idéal invesstisseur.",2 Salles d'eau,Non reference,1 Toilette,Non reference,Au 1er étage,Bâtiment de 9 étages,Ascenseur,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Gardien,Non reference,Non reference,Non reference,Cuisine séparée,Non reference,Non reference,Non reference,4 pièces
Appartement,Quartier Chaillot,2 chambres,66m²,898 000 €,"Métro ARGENTINE: Dans un bel immeuble ancien au DERNIER ETAGE avec ascenseur. Agréable 3 pièces de 66 m² disposant d'une entrée, dressing, séjour, 2 chambres, cuisine séparée équipée avec balcon, salle d'eau avec WC. Triple exposition. Cave, local vélos, local poussettes et stationnement 2 roues en sous - sol.",1 Salle d'eau,Non reference,1 Toilette,Année de construction 1930,Au 7ème étage,Bâtiment de 7 étages,Ascenseur,Non reference,Cave,Non reference,Non reference,Orientation Sud,1 Balcon,Non reference,Non reference,Non reference,Non reference,Non reference,Cuisine séparée équipée,Non reference,Non reference,Non reference,3 pièces
Appartement,Quartier Muette Sud,2 chambres,"70,5m²",850 000 €,"Situé Avenue René Boylesve (75016), proche du métro Passy (ligne 6) Beau duplex (à usage d'habitation ou profession libérale) de 70,50 m² calme et lumineux (exposé plein sud) Il se compose d'un grand séjour avec cuisine US (aménagée et équipée) de 30m² en rez-de-chaussée, ainsi que de 2 chambres (21m² et 12,5m²), d'une salle d'eau + WC en 1er étage.Cet appartement vous séduira par son calme, sa luminosité ainsi que ses prestations de qualité prix: 850 000 eurosPour tous renseignements ou RDV, contact: Monsieur MATHIEU -.",1 Salle d'eau,Non reference,1 Toilette,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Orientation Sud,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Cuisine américaine,Non reference,Non reference,Non reference,3 pièces
Appartement,Quartier Porte Dauphine,4 chambres,236m²,2 280 000 €,"16ème NORD - Rue Lalo.Un appartement à la fois FAMILIAL -RÉCEPTION et PROFESSION LIBÉRALE possible (sauf avocat) 7 pièces, 228m² carrez + 8m² carrez (chambre de service). L'appartement seul à l'étage 1er- TRÈS CLAIR (exposé sud-est) sur rue et une cour agréable. Galerie d'entrée, double réception, 4 chambres, 3 salles d'eau, belle salle à manger, cuisine avec office. Cave. Ce bien vous séduira par son CHARME DE L'ANCIEN. Contact: Nada RAKAR.",3 Salles d'eau,3 Salles de bain,Non reference,Non reference,Au 1er étage,Bâtiment de 5 étages,Ascenseur,Non reference,Cave,Non reference,Non reference,Orientation Sud,Non reference,Non reference,Gardien,Non reference,Non reference,Parquet,Non reference,Non reference,Non reference,Non reference,7 pièces
Appartement,Quartier Porte Dauphine,2 chambres,47m²,485 000 €,"APPARTEMENT - POSSIBILITÉ ACTIVITÉ PROFESSIONNELLE Flandrin - Dans un très bel immeuble haussmannien en pierre de taille, nous vous proposons un bel appartement 2/3 pièces de 47 m² loi carrez. Au rez-de-chaussée sur cour lumineuse, clair et calme, belle hauteur sous plafond. Cuisine américaine, salle d'eau, WC séparés, dressing de 7 m². Une cave vient compléter ce bien. Chauffage collectif.",Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Cave,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Cuisine aucune,Non reference,Non reference,Non reference,3 pièces
Appartement,Quartier Bois de Boulogne,6m²,10 000 € / m²,60 000 €,"EN EXCLUSIVITÉ VALMO IMMOBILIER, VILLAGE D'AUTEUIL - Au pied de la place du marché, dans un très bel immeuble Haussmannien, chambre de service de 6 m², au 6ème étage sans ascenseur, comprenant une arrivée d'eau. État correct. Parties communes agréables. Calme absolu. Gardienne. Idéal pied à terre ou bureau. Honoraires: 9,09 % TTC inclus charge acquéreur (55 000 euros hors honoraires) VALMO IMMOBILIER - Elisabeth PROTAIS - Plus d'informations (réf. 325A).",Non reference,Non reference,Non reference,Non reference,Au 6ème étage,Bâtiment de 6 étages,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Cuisine aucune,Non reference,Non reference,Non reference,1 pièce
Appartement,Quartier Auteuil Nord,1 chambre,43m²,565 000 €,"JASMIN - Charmant 2 pièces de 43 m² situé au 4ème étage d'un joli immeuble des années 60 sécurisé par un digicode et un interphone - L'appartement se compose d'une entrée, un salon et une chambre bénéficiant d'un balcon filant, une cuisine séparée, une salle de bains avec WC - Bon état - Proximité des commerces du métro et des bus. Une cave complète ce bien.",Non reference,1 Salle de bain,1 Toilette,Année de construction 1960,Au 4ème étage,Bâtiment de 7 étages,Ascenseur,Non reference,Cave,Non reference,Non reference,Non reference,5m² Balcon,Non reference,Non reference,Non reference,Non reference,Parquet,Cuisine séparée,Non reference,Non reference,Non reference,2 pièces
Appartement,Quartier Porte Dauphine,4 chambres,172m²,2 900 000 €,Un sublime duplex et son jardin à deux pas de l'avenue Foch,1 Salle d'eau,1 Salle de bain,1 Toilette,Non reference,Non reference,Non reference,Ascenseur,Non reference,Cave,Non reference,Non reference,Non reference,1 Balcon,1 Terrasse,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,5 pièces
Appartement,Quartier Auteuil Sud,10m²,12 500 € / m²,125 000 €,"75016- Paris - QUARTIER PORTE DE Saint CLOUD - Studio de 10M² VUE SUR COUR - ENTIÈREMENT REFAIT ET AMENAGE - Efficity l'agence immobilière qui estime votre bien en ligne, vous propose dans un bel immeuble en pierre de taille avec Gardien, digicode et interphone. Ce studio entièrement refait, de 9,5m² Carrez. Situé au 7ème étage avec ascenseur, calme et lumineux, il est équipé d'une douche et d'un coin cuisine.",1 Salle d'eau,Non reference,Non reference,Année de construction 1928,Au 7ème étage,Non reference,Ascenseur,Non reference,Non reference,Non reference,Non reference,Orientation Nord,Non reference,Non reference,Gardien,Non reference,Non reference,Non reference,Cuisine coin cuisine,Non reference,Non reference,Non reference,1 pièce
Appartement,Quartier Auteuil Nord,2 chambres,90m²,870 000 €,"Maison de la Radio. Appartement 4 pièces de 82,96 m² au rez-de-chaussée dans un immeuble ancien de bon standing. Entrée, séjour, cuisine indépendante, 2 ou 3 chambres, salle de bains, WC séparés et cave. Au calme, à proximité des commerces et des transports. Profession libérale possible. Soumis au statut de la copropriété. Prix de vente: 870.000 Euros FAI comprenant 4,82 % TTC d'honoraires à la charge de l'acquéreur. Plus grande agence immobilière de l'ouest parisien, Building Partners réalise, à elle seule, plus d'une vente d'appartement par jour. Sur un espace de travail de 350 m², conceptualisé pour répondre aux attentes des clients les plus exigeants, venez rencontrer une équipe dynamique et expérimentée. Building Partners est le leader de l'immobilier résidentiel, et en arrivant vous comprendrez pourquoi. N'hésitez plus, sollicitez-nous !",Non reference,1 Salle de bain,1 Toilette,Année de construction 1930,Non reference,Bâtiment de 8 étages,Non reference,Non reference,Cave,Non reference,Non reference,Non reference,Non reference,Non reference,Gardien,Non reference,Non reference,Non reference,Cuisine séparée,Non reference,Non reference,Non reference,4 pièces
Appartement,Quartier Chaillot,1 chambre,"23,88m²",312 000 €,"Étoile. Duplex 2 pièces de 23,88 m² (9,02 m² ""carrez"") au 3ème et dernier étage avec ascenseur dans un immeuble ancien de standing. Au niveau principal: séjour, cuisine et douche. Au niveau supérieur: espace nuit, bureau et WC. Atypique, fort potentiel. Idéal investissement locatif ou première acquisition. Emplacement très recherché. Nombre de lots: 2. Charges annuelles: 384 euros. Prix de vente: 312.000 Euros comprenant 5,76 % TTC d'honoraires à la charge de l'acquéreur. Crée en 1993, le groupe BUILDING PARTNERS est composé de 4 agences agences situées à Levallois-Perret, Neuilly-sur-Seine et Paris 17ème et Paris 16ème. Avec le plus grand choix d'appartements à la vente sur les communes sur lesquels il s'installe, BUILDING PARTNERS s'impose en leader incontournable sur ces marchés. Pour cela, notre groupe a développé une importante gamme de services qui nous permettent d'offrir à nos clients une prestation sur mesure qui répondra à toutes leurs attentes: photographe professionnel, visite virtuelle, réalisation de plans, communication ciblée ou encore off-market. L'agence du 16ème arrondissement, située 184 avenue Victor Hugo, offre un espace de travail de 250 m² à quelques mètres de la Mairie du 16ème. En quelques chiffres, BUILDING PARTNERS c'est 100 nouveaux biens à vendre chaque mois et 400 ventes par an.",1 Salle d'eau,Non reference,1 Toilette,Année de construction 1900,Au 3ème étage,Bâtiment de 3 étages,Ascenseur,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,2 pièces
